path,name_line,stmt_line,name,imported_from,area,disposition,is_reexport,reexport_kind,reexport_consumers,star_imported_from,has_noqa,has_pylint_disable,deepsource_would_report,pylint_would_report,rationale,commit
backend/tests/services/test_pra164_update_plan_service.py,41,37,GroupContentProfileSubscription,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra164_update_plan_service.py,44,37,PatchUpdatePlan,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra164_update_plan_service.py,45,37,PatchUpdatePlanHost,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra164_update_plan_service.py,46,37,SmartGroup,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra164_update_plan_service.py,47,37,SmartGroupMembership,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra165_compliance_evaluation_service.py,31,30,CompliancePolicy,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra165_compliance_evaluation_service.py,32,30,CompliancePolicyCheck,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra166_compliance_probe_runner.py,58,40,ProbeOutcome,app.services.compliance_probe_runner_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra167_remediation_plan_lifecycle.py,34,34,Package,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra167_remediation_plan_lifecycle.py,46,41,PLAN_KIND_PACKAGE_INSTALL,app.services.compliance_remediation_plan_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra167_remediation_plan_lifecycle.py,47,41,PLAN_STATE_PLANNED,app.services.compliance_remediation_plan_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra167_remediation_plan_service.py,47,44,AUDIT_COMPLIANCE_REMEDIATION_PLAN_UNSUPPORTED,app.services.compliance_remediation_plan_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra167_remediation_rollup_service.py,28,28,Package,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra167_remediation_service.py,33,31,ComplianceRemediationRequest,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra171_dispatch_service.py,28,28,Optional,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra171_dispatch_service.py,55,49,ERROR_CODE_UNSUPPORTED_FAMILY,app.services.patch_execution_dispatch_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra171_dispatch_service.py,67,64,EXECUTION_HOST_STATE_RUNNING,app.services.patch_execution_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra171_execution_completion.py,35,35,Dict,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra171_execution_completion.py,63,62,EXECUTION_HOST_STATE_FAILED,app.services.patch_execution_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra171_execution_completion.py,65,62,EXECUTION_HOST_STATE_SUCCEEDED,app.services.patch_execution_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra171_execution_completion.py,68,62,EXECUTION_STATE_RUNNING,app.services.patch_execution_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra171_execution_service.py,27,27,Optional,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra171_execution_service.py,37,31,PatchUpdateExecution,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra171_execution_service.py,38,31,PatchUpdateExecutionHost,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra171_execution_service.py,58,46,SKIP_REASON_PLAN_HOST_BLOCKED,app.services.patch_execution_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra172_reboot_dispatch.py,44,37,PatchPolicy,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra172_reboot_dispatch.py,52,48,patch_reboot_service,app.services,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra172_reboot_scheduling.py,26,26,timedelta,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra172_reboot_scheduling.py,57,53,REBOOT_STATE_NOT_REQUIRED,app.services.patch_reboot_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra172_reboot_verify.py,29,29,Optional,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra172_reboot_verify.py,39,33,PatchPolicy,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra172_reboot_verify.py,46,43,patch_reboot_service,app.services,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra172_reboot_verify.py,61,60,DEFAULT_GRACE_SECONDS,app.services.patch_reboot_verify_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra172_wave_reboot_gate.py,32,32,List,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra172_wave_reboot_gate.py,42,36,PatchPolicy,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra172_wave_reboot_gate.py,47,46,patch_execution_dispatch_service,app.services,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra173_rollback_slice2.py,38,29,PatchUpdateExecutionRollback,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra173_rollback_slice2.py,40,29,PatchUpdateExecutionRollbackHost,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra173_rollback_slice3.py,34,29,PatchApproval,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra173_rollback_slice3.py,38,29,PatchRollbackDispatchRun,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra173_rollback_slice3.py,42,29,PatchUpdateExecutionRollback,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra173_rollback_slice3.py,43,29,PatchUpdateExecutionRollbackApproval,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra173_rollback_slice3.py,44,29,PatchUpdateExecutionRollbackHost,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra173_rollback_slice4.py,25,25,Dict,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra173_rollback_slice4.py,42,29,PatchUpdateExecutionRollbackHost,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra175_slice2_effective_argv.py,41,38,PackageHistory,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra175_slice2_effective_argv.py,54,53,patch_execution_dispatch_service,app.services,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra175_slice2_effective_argv.py,56,53,patch_policy_service,app.services,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra175_slice2_effective_argv.py,57,53,patch_reboot_dispatch_service,app.services,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra176_execution_batch_service.py,59,53,BATCH_OUTCOME_REFUSED,app.services.compliance_remediation_execution_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra176_execution_dispatch_service.py,47,45,ComplianceRemediationExecutionAttempt,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra176_execution_dispatch_service.py,65,61,STATE_DISPATCHED,app.services.compliance_remediation_execution_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra176_execution_dispatch_service.py,67,61,STATE_PENDING,app.services.compliance_remediation_execution_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra254_ssh_upload_atomic.py,31,31,pytest,pytest,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra290_identity_access.py,17,17,SessionLock,app.db.access_models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra290_identity_access.py,18,18,Role,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra313_transport_cooldown.py,26,26,ssh_service,app.services,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra339_broker_bundle.py,14,14,pytest,pytest,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra346_compliance_labels.py,19,19,datetime,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra346_compliance_labels.py,27,23,HostFacts,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/transport/test_factory.py,11,11,Optional,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/transport/test_ssh_transport.py,12,12,BytesIO,io,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
